image_id,abnormality_id,abnormality_type,x_centre,y_centre,width_scaled,height_scaled
IMG_01112,IMG_01112_annotation_000,Manhole,0.4952,0.5277,0.1802,0.0707
IMG_01112,IMG_01112_annotation_001,Pothole,0.5671,0.6039,0.2646,0.0769
IMG_01112,IMG_01112_annotation_002,Surface depression,0.7515,0.5122,0.2497,0.0521
IMG_01112,IMG_01112_annotation_003,Surface depression,0.5093,0.8398,0.3208,0.3204
IMG_01113,IMG_01113_annotation_000,Manhole,0.3662,0.6095,0.2199,0.0756
IMG_01113,IMG_01113_annotation_001,Surface depression,0.6614,0.6318,0.2315,0.0682
IMG_01113,IMG_01113_annotation_002,Surface depression,0.4688,0.519,0.1935,0.088
IMG_01114,IMG_01114_annotation_000,Surface depression,0.4183,0.6386,0.2348,0.1587
IMG_01115,IMG_01115_annotation_000,Manhole,0.4712,0.6913,0.2679,0.1054
IMG_01116,IMG_01116_annotation_000,Manhole,0.463,0.6281,0.2712,0.1079
IMG_01118,IMG_01118_annotation_000,Manhole,0.5117,0.6597,0.2563,0.0719
IMG_01118,IMG_01118_annotation_001,Surface depression,0.2976,0.8402,0.3472,0.2617
IMG_01118,IMG_01118_annotation_002,Surface depression,0.4514,0.5878,0.2083,0.0595
IMG_01119,IMG_01119_annotation_000,Miscellaneous abnormality,0.4473,0.6727,0.8185,0.1972
IMG_01120,IMG_01120_annotation_000,Miscellaneous abnormality,0.562,0.638,0.876,0.284
IMG_01121,IMG_01121_annotation_000,Surface depression,0.7135,0.6219,0.5208,0.1749
IMG_01122,IMG_01122_annotation_000,Surface depression,0.3695,0.7964,0.7391,0.4072
IMG_01123,IMG_01123_annotation_000,Surface depression,0.6637,0.8534,0.6726,0.2932
IMG_01124,IMG_01124_annotation_000,Manhole,0.6424,0.6256,0.2331,0.1004
IMG_01124,IMG_01124_annotation_001,Crack,0.2447,0.718,0.4894,0.119
IMG_01125,IMG_01125_annotation_000,Manhole,0.0653,0.7068,0.1273,0.1364
IMG_01125,IMG_01125_annotation_001,Crack,0.2381,0.6033,0.1918,0.0955
IMG_01125,IMG_01125_annotation_002,Surface depression,0.6829,0.7912,0.3505,0.2927
IMG_01126,IMG_01126_annotation_000,Surface depression,0.2976,0.735,0.5952,0.53
IMG_01127,IMG_01127_annotation_000,Surface depression,0.6267,0.6665,0.453,0.1972
IMG_01127,IMG_01127_annotation_001,Surface depression,0.8565,0.8798,0.2745,0.2145
IMG_01128,IMG_01128_annotation_000,Surface depression,0.4084,0.7794,0.5093,0.1699
IMG_01129,IMG_01129_annotation_000,Manhole,0.3853,0.4563,0.172,0.0521
IMG_01129,IMG_01129_annotation_001,Pothole,0.5141,0.8315,0.9719,0.1128
IMG_01130,IMG_01130_annotation_000,Manhole,0.4985,0.6932,0.3191,0.1339
IMG_01130,IMG_01130_annotation_001,Surface depression,0.4952,0.5345,0.7192,0.0546
IMG_01131,IMG_01131_annotation_000,Surface depression,0.6695,0.7254,0.661,0.3447
IMG_01131,IMG_01131_annotation_001,Manhole,0.7325,0.5376,0.1422,0.0434
IMG_01132,IMG_01132_annotation_000,Surface depression,0.1753,0.6461,0.3505,0.1042
IMG_01132,IMG_01132_annotation_001,Pothole,0.5448,0.6473,0.3588,0.0918
IMG_01133,IMG_01133_annotation_000,Manhole,0.6283,0.6492,0.2414,0.0831
IMG_01134,IMG_01134_annotation_000,Surface depression,0.2993,0.7075,0.5159,0.1228
IMG_01134,IMG_01134_annotation_001,Surface depression,0.744,0.81,0.3472,0.38
IMG_01135,IMG_01135_annotation_000,Manhole,0.4481,0.7093,0.3274,0.119
IMG_01135,IMG_01135_annotation_001,Surface depression,0.8555,0.6275,0.289,0.2232
IMG_01135,IMG_01135_annotation_002,Surface depression,0.2505,0.581,0.501,0.0781
IMG_01136,IMG_01136_annotation_000,Surface depression,0.6455,0.7465,0.709,0.2034
IMG_01137,IMG_01137_annotation_000,Manhole,0.5258,0.6882,0.2381,0.0719
IMG_01138,IMG_01138_annotation_000,Manhole,0.5349,0.6045,0.2431,0.0732
IMG_01139,IMG_01139_annotation_000,Surface depression,0.3943,0.4179,0.329,0.1414
IMG_01139,IMG_01139_annotation_001,Surface depression,0.7391,0.5841,0.4464,0.2257
IMG_01140,IMG_01140_annotation_000,Pothole,0.4522,0.5996,0.296,0.093
IMG_01141,IMG_01141_annotation_000,Surface depression,0.6763,0.5636,0.3836,0.2319
IMG_01142,IMG_01142_annotation_000,Manhole,0.5473,0.5221,0.1521,0.0694
IMG_01143,IMG_01143_annotation_000,Manhole,0.105,0.6021,0.21,0.098
IMG_01143,IMG_01143_annotation_001,Surface depression,0.4456,0.5773,0.4018,0.1252
IMG_01144,IMG_01144_annotation_000,Surface depression,0.6298,0.5828,0.7404,0.3894
IMG_01145,IMG_01145_annotation_000,Surface depression,0.5455,0.6455,0.9091,0.3361
IMG_01146,IMG_01146_annotation_000,Surface depression,0.5142,0.5252,0.1951,0.1104
IMG_01147,IMG_01147_annotation_000,Surface depression,0.3108,0.4247,0.6217,0.8495
IMG_01148,IMG_01148_annotation_000,Road patch failure,0.4795,0.4774,0.2844,0.1736
IMG_01149,IMG_01149_annotation_000,Surface depression,0.4621,0.6058,0.4481,0.2989
IMG_01150,IMG_01150_annotation_000,Manhole,0.6209,0.3336,0.2695,0.129
IMG_01150,IMG_01150_annotation_001,Surface depression,0.8208,0.5754,0.3585,0.3423
IMG_01150,IMG_01150_annotation_002,Road patch failure,0.1124,0.1749,0.2249,0.2207
IMG_01151,IMG_01151_annotation_000,Surface depression,0.5041,0.5572,0.9859,0.5192
IMG_01152,IMG_01152_annotation_000,Manhole,0.4787,0.5084,0.3621,0.1538
IMG_01153,IMG_01153_annotation_000,Surface depression,0.6523,0.4247,0.6796,0.2666
IMG_01154,IMG_01154_annotation_000,Surface depression,0.5051,0.4452,0.5969,0.2207
IMG_01154,IMG_01154_annotation_001,Surface depression,0.7399,0.6957,0.3654,0.2356
IMG_01155,IMG_01155_annotation_000,Surface depression,0.6736,0.5074,0.6528,0.9851
IMG_01156,IMG_01156_annotation_000,Surface depression,0.6605,0.4774,0.6134,0.315
IMG_01156,IMG_01156_annotation_001,Surface depression,0.2654,0.3106,0.1968,0.0905
IMG_01156,IMG_01156_annotation_002,Surface depression,0.6637,0.8286,0.6726,0.3428
IMG_01157,IMG_01157_annotation_000,Manhole,0.5465,0.3646,0.124,0.0397
IMG_01157,IMG_01157_annotation_001,Surface depression,0.7149,0.7443,0.5701,0.5114
IMG_01157,IMG_01157_annotation_002,Surface depression,0.2488,0.3249,0.3026,0.0645
IMG_01158,IMG_01158_annotation_000,Manhole,0.4522,0.5766,0.1935,0.0942
IMG_01158,IMG_01158_annotation_001,Manhole,0.9547,0.3981,0.0906,0.0372
IMG_01158,IMG_01158_annotation_002,Surface depression,0.1992,0.5153,0.339,0.15
IMG_01158,IMG_01158_annotation_003,Surface depression,0.8315,0.62,0.337,0.1637
IMG_01159,IMG_01159_annotation_000,Manhole,0.52,0.6213,0.3059,0.1141
IMG_01160,IMG_01160_annotation_000,Manhole,0.5646,0.5791,0.3621,0.1835
IMG_01160,IMG_01160_annotation_001,Surface depression,0.2505,0.5047,0.2761,0.2827
IMG_01161,IMG_01161_annotation_000,Manhole,0.4514,0.5481,0.2877,0.129
IMG_01162,IMG_01162_annotation_000,Manhole,0.5035,0.7081,0.415,0.1984
IMG_01162,IMG_01162_annotation_001,Road patch failure,0.4051,0.447,0.3274,0.0508
IMG_01162,IMG_01162_annotation_002,Road patch failure,0.8067,0.4756,0.3866,0.0806
IMG_01163,IMG_01163_annotation_000,Manhole,0.5233,0.483,0.4415,0.2021
IMG_01164,IMG_01164_annotation_000,Manhole,0.6134,0.6796,0.4696,0.2381
IMG_01165,IMG_01165_annotation_000,Manhole,0.4869,0.5401,0.4514,0.16
IMG_01165,IMG_01165_annotation_001,Surface depression,0.9092,0.2951,0.1815,0.1935
IMG_01166,IMG_01166_annotation_000,Pothole,0.3282,0.7471,0.5837,0.2765
IMG_01166,IMG_01166_annotation_001,Surface depression,0.6564,0.4334,0.506,0.2964
IMG_01167,IMG_01167_annotation_000,Road patch failure,0.8712,0.2896,0.2576,0.0756
IMG_01167,IMG_01167_annotation_001,Road patch failure,0.6523,0.3801,0.458,0.1054
IMG_01167,IMG_01167_annotation_002,Road patch failure,0.7002,0.5432,0.5241,0.0818
IMG_01168,IMG_01168_annotation_000,Manhole,0.501,0.4086,0.4597,0.2592
IMG_01169,IMG_01169_annotation_000,Surface depression,0.6371,0.4998,0.7252,0.9995
IMG_01170,IMG_01170_annotation_000,Surface depression,0.5018,0.5376,0.372,0.2369
IMG_01171,IMG_01171_annotation_000,Surface depression,0.6109,0.6947,0.7192,0.6106
IMG_01172,IMG_01172_annotation_000,Road patch failure,0.5845,0.483,0.62,0.1128
IMG_01173,IMG_01173_annotation_000,Manhole,0.5241,0.5221,0.3472,0.1687
IMG_01173,IMG_01173_annotation_001,Surface depression,0.4729,0.3454,0.2943,0.1376
IMG_01173,IMG_01173_annotation_002,Surface depression,0.8523,0.1866,0.1075,0.0484
IMG_01174,IMG_01174_annotation_000,Manhole,0.5704,0.7192,0.4894,0.2703
IMG_01175,IMG_01175_annotation_000,Manhole,0.5026,0.3974,0.5556,0.2021
IMG_01176,IMG_01176_annotation_000,Manhole,0.4522,0.5128,0.2464,0.0905
IMG_01177,IMG_01177_annotation_000,Surface depression,0.5564,0.5605,0.2464,0.4043
IMG_01178,IMG_01178_annotation_000,Manhole,0.5398,0.5382,0.4117,0.2431
IMG_01179,IMG_01179_annotation_000,Surface depression,0.7571,0.4284,0.4858,0.1773
IMG_01180,IMG_01180_annotation_000,Road patch failure,0.3977,0.4055,0.5142,0.3224
IMG_01182,IMG_01182_annotation_000,Manhole,0.4878,0.4737,0.4001,0.0992
IMG_01183,IMG_01183_annotation_000,Manhole,0.4952,0.4253,0.3059,0.1339
IMG_01184,IMG_01184_annotation_000,Manhole,0.5465,0.395,0.21,0.0756
IMG_01185,IMG_01185_annotation_000,Manhole,0.4621,0.5066,0.4415,0.2145
IMG_01186,IMG_01186_annotation_000,Surface depression,0.4324,0.4117,0.8151,0.4737
IMG_01187,IMG_01187_annotation_000,Manhole,0.5589,0.168,0.2149,0.0732
IMG_01187,IMG_01187_annotation_001,Surface depression,0.725,0.6116,0.501,0.7768
IMG_01188,IMG_01188_annotation_000,Manhole,0.7406,0.4855,0.5188,0.2666
IMG_01188,IMG_01188_annotation_001,Surface depression,0.7391,0.1922,0.3935,0.3423
IMG_01188,IMG_01188_annotation_002,Surface depression,0.7397,0.8185,0.5205,0.3621
IMG_01189,IMG_01189_annotation_000,Surface depression,0.7207,0.5134,0.5585,0.873
IMG_01190,IMG_01190_annotation_000,Surface depression,0.4605,0.5382,0.9011,0.1662
IMG_01191,IMG_01191_annotation_000,Surface depression,0.6639,0.5112,0.4349,0.9777
IMG_01192,IMG_01192_annotation_000,Surface depression,0.7143,0.3925,0.3571,0.3336
IMG_01193,IMG_01193_annotation_000,Surface depression,0.4944,0.4694,0.1521,0.1079
IMG_01194,IMG_01194_annotation_000,Road patch failure,0.5374,0.5419,0.2811,0.1339
IMG_01194,IMG_01194_annotation_001,Manhole,0.7019,0.3082,0.1901,0.0558
IMG_01194,IMG_01194_annotation_002,Surface depression,0.8844,0.3323,0.2312,0.0918
IMG_01195,IMG_01195_annotation_000,Surface depression,0.458,0.514,0.8135,0.4526
IMG_01196,IMG_01196_annotation_000,Manhole,0.5299,0.4855,0.2927,0.1029
IMG_01196,IMG_01196_annotation_001,Surface depression,0.8514,0.5748,0.2973,0.2567
IMG_01196,IMG_01196_annotation_002,Surface depression,0.5225,0.6634,0.3472,0.2331
IMG_01197,IMG_01197_annotation_000,Manhole,0.4836,0.5357,0.2927,0.1215
IMG_01197,IMG_01197_annotation_001,Surface depression,0.5771,0.6461,0.83,0.377
IMG_01198,IMG_01198_annotation_000,Road patch failure,0.4869,0.4167,0.1703,0.1612
IMG_01199,IMG_01199_annotation_000,Surface depression,0.7059,0.6207,0.5883,0.222
IMG_01200,IMG_01200_annotation_000,Manhole,0.5035,0.545,0.2133,0.0831
IMG_01201,IMG_01201_annotation_000,Manhole,0.4886,0.5314,0.5076,0.2939
IMG_01202,IMG_01202_annotation_000,Manhole,0.5812,0.3943,0.4183,0.1959
IMG_01203,IMG_01203_annotation_000,Manhole,0.5299,0.5041,0.4646,0.2493
IMG_01204,IMG_01204_annotation_000,Surface depression,0.4158,0.4625,0.1571,0.3373
IMG_01205,IMG_01205_annotation_000,Road patch failure,0.4415,0.4991,0.2249,0.1079
IMG_01206,IMG_01206_annotation_000,Road patch failure,0.5696,0.3801,0.286,0.16
IMG_01206,IMG_01206_annotation_001,Crack,0.539,0.5804,0.5126,0.248
IMG_01207,IMG_01207_annotation_000,Pothole,0.4812,0.4985,0.162,0.0918
IMG_01207,IMG_01207_annotation_001,Pothole,0.4878,0.408,0.1224,0.0595
IMG_01207,IMG_01207_annotation_002,Surface depression,0.7631,0.5587,0.2199,0.1525
IMG_01208,IMG_01208_annotation_000,Surface depression,0.515,0.3795,0.4349,0.2555
IMG_01208,IMG_01208_annotation_001,Pothole,0.5365,0.08,0.2596,0.1104
IMG_01209,IMG_01209_annotation_000,Pothole,0.5093,0.4805,0.2447,0.1228
IMG_01209,IMG_01209_annotation_001,Surface depression,0.4266,0.5859,0.2646,0.1252
IMG_01210,IMG_01210_annotation_000,Pothole,0.5217,0.3714,0.4117,0.2393
IMG_01210,IMG_01210_annotation_001,Pothole,0.4059,0.6982,0.3985,0.3348
IMG_01210,IMG_01210_annotation_002,Manhole,0.1794,0.1643,0.1868,0.0707
IMG_01211,IMG_01211_annotation_000,Manhole,0.482,0.4799,0.2298,0.1066
IMG_01212,IMG_01212_annotation_000,Manhole,0.4704,0.5314,0.3456,0.1699
IMG_01213,IMG_01213_annotation_000,Pothole,0.4787,0.4892,0.5208,0.217
IMG_01214,IMG_01214_annotation_000,Manhole,0.5448,0.4198,0.2265,0.0732
IMG_01215,IMG_01215_annotation_000,Manhole,0.4886,0.545,0.329,0.1575
IMG_01216,IMG_01216_annotation_000,Manhole,0.5299,0.5215,0.3224,0.1153
IMG_01216,IMG_01216_annotation_001,Surface depression,0.1819,0.6002,0.291,0.2629
IMG_01216,IMG_01216_annotation_002,Surface depression,0.649,0.6684,0.5903,0.1364
IMG_01218,IMG_01218_annotation_000,Manhole,0.4613,0.4669,0.2083,0.0732
IMG_01219,IMG_01219_annotation_000,Manhole,0.4547,0.5283,0.4266,0.2852
IMG_01220,IMG_01220_annotation_000,Road patch failure,0.5299,0.5649,0.2662,0.1128
IMG_01220,IMG_01220_annotation_001,Road patch failure,0.5704,0.426,0.086,0.0459
IMG_01221,IMG_01221_annotation_000,Road patch failure,0.4398,0.4229,0.1587,0.0942
IMG_01221,IMG_01221_annotation_001,Surface depression,0.4406,0.7645,0.3059,0.2517
IMG_01222,IMG_01222_annotation_000,Road patch failure,0.4067,0.4198,0.0992,0.3733
IMG_01222,IMG_01222_annotation_001,Road patch failure,0.3249,0.8044,0.2265,0.3911
IMG_01223,IMG_01223_annotation_000,Manhole,0.482,0.4725,0.1868,0.067
IMG_01224,IMG_01224_annotation_000,Road patch failure,0.5068,0.5357,0.5837,0.3745
IMG_01225,IMG_01225_annotation_000,Road patch failure,0.4572,0.4712,0.2629,0.0794
IMG_01226,IMG_01226_annotation_000,Surface depression,0.5365,0.6052,0.63,0.2431
IMG_01227,IMG_01227_annotation_000,Crack,0.5126,0.4799,0.5952,0.2009
IMG_01227,IMG_01227_annotation_001,Surface depression,0.396,0.2431,0.1802,0.0471
IMG_01227,IMG_01227_annotation_002,Surface depression,0.8638,0.2933,0.2725,0.0905
IMG_01228,IMG_01228_annotation_000,Road patch failure,0.4861,0.5308,0.1819,0.0893
IMG_01229,IMG_01229_annotation_000,Surface depression,0.601,0.4694,0.7391,0.1798
IMG_01230,IMG_01230_annotation_000,Crack,0.5041,0.4036,0.9917,0.1823
IMG_01232,IMG_01232_annotation_000,Surface depression,0.3571,0.5202,0.3803,0.0732
IMG_01232,IMG_01232_annotation_001,Road patch failure,0.1,0.7496,0.1472,0.3683
IMG_01233,IMG_01233_annotation_000,Road patch failure,0.754,0.6424,0.1653,0.2133
IMG_01233,IMG_01233_annotation_001,Road patch failure,0.4613,0.527,0.3638,0.1885
IMG_01234,IMG_01234_annotation_000,Surface depression,0.2133,0.4812,0.4266,0.3001
IMG_01234,IMG_01234_annotation_001,Surface depression,0.6572,0.4688,0.3952,0.1414
IMG_01235,IMG_01235_annotation_000,Surface depression,0.3844,0.6672,0.4415,0.4563
IMG_01236,IMG_01236_annotation_000,Road patch failure,0.3927,0.4824,0.2629,0.2927
IMG_01236,IMG_01236_annotation_001,Surface depression,0.5994,0.3596,0.2331,0.1091
IMG_01237,IMG_01237_annotation_000,Manhole,0.5713,0.403,0.2563,0.0794
IMG_01237,IMG_01237_annotation_001,Road patch failure,0.1596,0.7137,0.2596,0.1252
IMG_01237,IMG_01237_annotation_002,Surface depression,0.6835,0.7949,0.6329,0.1017
IMG_01238,IMG_01238_annotation_000,Manhole,0.5506,0.5165,0.5853,0.2741
IMG_01238,IMG_01238_annotation_001,Surface depression,0.2745,0.2561,0.5324,0.1625
IMG_01239,IMG_01239_annotation_000,Manhole,0.4076,0.6083,0.3456,0.1699
IMG_01239,IMG_01239_annotation_001,Manhole,0.377,0.3348,0.162,0.0521
IMG_01240,IMG_01240_annotation_000,Surface depression,0.4952,0.8119,0.3654,0.3762
IMG_01240,IMG_01240_annotation_001,Surface depression,0.8125,0.625,0.375,0.1711
IMG_01240,IMG_01240_annotation_002,Surface depression,0.329,0.5698,0.5886,0.1054
IMG_01240,IMG_01240_annotation_003,Surface depression,0.4208,0.3348,0.3257,0.3497
IMG_01242,IMG_01242_annotation_000,Surface depression,0.5663,0.6665,0.1736,0.2245
IMG_01242,IMG_01242_annotation_001,Surface depression,0.2596,0.5915,0.4332,0.0868
IMG_01242,IMG_01242_annotation_002,Surface depression,0.834,0.5246,0.332,0.0645
IMG_01243,IMG_01243_annotation_000,Surface depression,0.458,0.3032,0.2083,0.2393
IMG_01244,IMG_01244_annotation_000,Road patch failure,0.4638,0.4514,0.0777,0.0546
IMG_01245,IMG_01245_annotation_000,Surface depression,0.5134,0.5,0.1604,1
IMG_01247,IMG_01247_annotation_000,Surface depression,0.5597,0.5357,0.3985,0.2803
IMG_01248,IMG_01248_annotation_000,Surface depression,0.4324,0.6374,0.3621,0.1687
IMG_01249,IMG_01249_annotation_000,Manhole,0.4745,0.5407,0.2447,0.1017
IMG_01250,IMG_01250_annotation_000,Surface depression,0.5845,0.6262,0.5142,0.5704
IMG_01251,IMG_01251_annotation_000,Manhole,0.4357,0.434,0.3489,0.1438
IMG_01252,IMG_01252_annotation_000,Manhole,0.582,0.4712,0.5589,0.248
IMG_01253,IMG_01253_annotation_000,Manhole,0.5241,0.5357,0.3472,0.1562
IMG_01253,IMG_01253_annotation_001,Surface depression,0.0604,0.4024,0.1207,0.4129
IMG_01253,IMG_01253_annotation_002,Surface depression,0.1852,0.4557,0.1224,0.3187
IMG_01255,IMG_01255_annotation_000,Surface depression,0.3249,0.7875,0.1868,0.3348
IMG_01255,IMG_01255_annotation_001,Manhole,0.934,0.4241,0.1319,0.0744
IMG_01256,IMG_01256_annotation_000,Manhole,0.6076,0.4675,0.3158,0.1339
IMG_01256,IMG_01256_annotation_001,Surface depression,0.52,0.2238,0.458,0.1178
IMG_01257,IMG_01257_annotation_000,Manhole,0.4952,0.5766,0.5572,0.3051
IMG_01258,IMG_01258_annotation_000,Manhole,0.248,0.1556,0.1653,0.0533
IMG_01258,IMG_01258_annotation_001,Road patch failure,0.4985,0.4539,0.253,0.0893
IMG_01258,IMG_01258_annotation_002,Road patch failure,0.7953,0.3912,0.3439,0.0583
IMG_01259,IMG_01259_annotation_000,Road patch failure,0.6829,0.4551,0.5159,0.1141
IMG_01259,IMG_01259_annotation_001,Road patch failure,0.2596,0.5196,0.3737,0.0843
IMG_01260,IMG_01260_annotation_000,Manhole,0.5134,0.3516,0.1571,0.0533
IMG_01261,IMG_01261_annotation_000,Manhole,0.4812,0.4675,0.2083,0.0694
IMG_01262,IMG_01262_annotation_000,Manhole,0.5233,0.4849,0.4051,0.1761
IMG_01263,IMG_01263_annotation_000,Surface depression,0.8762,0.6665,0.2477,0.2542
IMG_01263,IMG_01263_annotation_001,Surface depression,0.5704,0.4142,0.0959,0.1166
IMG_01264,IMG_01264_annotation_000,Surface depression,0.5382,0.5,0.1901,1
IMG_01264,IMG_01264_annotation_001,Surface depression,0.2364,0.3776,0.4729,0.1277
IMG_01265,IMG_01265_annotation_000,Surface depression,0.4646,0.5035,0.2976,0.3423
IMG_01266,IMG_01266_annotation_000,Manhole,0.5473,0.563,0.2976,0.1265
IMG_01267,IMG_01267_annotation_000,Manhole,0.4944,0.6219,0.3671,0.1798
IMG_01268,IMG_01268_annotation_000,Manhole,0.5291,0.5729,0.3935,0.2232
IMG_01269,IMG_01269_annotation_000,Manhole,0.7763,0.4408,0.3323,0.1773
IMG_01269,IMG_01269_annotation_001,Surface depression,0.811,0.23,0.3125,0.2418
IMG_01270,IMG_01270_annotation_000,Manhole,0.7234,0.501,0.3985,0.2455
IMG_01271,IMG_01271_annotation_000,Surface depression,0.6895,0.5661,0.5622,0.2666
IMG_01273,IMG_01273_annotation_000,Surface depression,0.5828,0.4129,0.2662,0.2158
IMG_01273,IMG_01273_annotation_001,Surface depression,0.839,0.2598,0.3221,0.1178
IMG_01273,IMG_01273_annotation_002,Surface depression,0.4729,0.6734,0.2745,0.2232
IMG_01273,IMG_01273_annotation_003,Surface depression,0.2439,0.8906,0.4613,0.2188
IMG_01274,IMG_01274_annotation_000,Surface depression,0.5026,0.5531,0.3869,0.2555
IMG_01274,IMG_01274_annotation_001,Surface depression,0.1728,0.8404,0.3456,0.3192
IMG_01275,IMG_01275_annotation_000,Surface depression,0.2273,0.6064,0.4547,0.3125
IMG_01275,IMG_01275_annotation_001,Pothole,0.6341,0.1674,0.4249,0.0372
IMG_01276,IMG_01276_annotation_000,Manhole,0.4845,0.4669,0.2679,0.0905
IMG_01276,IMG_01276_annotation_001,Surface depression,0.1753,0.4892,0.3505,0.0955
IMG_01277,IMG_01277_annotation_000,Surface depression,0.3158,0.4278,0.4464,0.0893
IMG_01277,IMG_01277_annotation_001,Surface depression,0.8743,0.5704,0.2507,0.1438
IMG_01277,IMG_01277_annotation_002,Surface depression,0.6424,0.5072,0.3985,0.1463
IMG_01278,IMG_01278_annotation_000,Surface depression,0.4886,0.4136,0.2001,0.2393
IMG_01278,IMG_01278_annotation_001,Manhole,0.4712,0.6231,0.3968,0.1798
IMG_01279,IMG_01279_annotation_000,Manhole,0.5663,0.5022,0.3522,0.1513
IMG_01280,IMG_01280_annotation_000,Road patch failure,0.4423,0.4402,0.1604,0.0843
IMG_01281,IMG_01281_annotation_000,Road patch failure,0.5241,0.5909,0.2447,0.1277
IMG_01282,IMG_01282_annotation_000,Surface depression,0.5,0.8199,1,0.3601
IMG_01285,IMG_01285_annotation_000,Surface depression,0.544,0.4781,0.6118,0.2344
IMG_01286,IMG_01286_annotation_000,Road patch failure,0.1736,0.5723,0.3472,0.1178
IMG_01286,IMG_01286_annotation_001,Road patch failure,0.4993,0.5022,0.3505,0.1042
IMG_01286,IMG_01286_annotation_002,Road patch failure,0.839,0.4024,0.3221,0.1228
IMG_01287,IMG_01287_annotation_000,Surface depression,0.4936,0.5252,0.8647,0.1674
IMG_01288,IMG_01288_annotation_000,Manhole,0.7736,0.5636,0.4527,0.3162
IMG_01289,IMG_01289_annotation_000,Manhole,0.7449,0.6479,0.4183,0.2121
IMG_01291,IMG_01291_annotation_000,Manhole,0.5291,0.4985,0.2282,0.0818
IMG_01291,IMG_01291_annotation_001,Surface depression,0.8373,0.74,0.3254,0.5176
IMG_01292,IMG_01292_annotation_000,Manhole,0.525,0.5252,0.2927,0.1203
IMG_01293,IMG_01293_annotation_000,Road patch failure,0.4134,0.5227,0.172,0.2468
IMG_01294,IMG_01294_annotation_000,Pothole,0.5415,0.5568,0.2431,0.1314
IMG_01294,IMG_01294_annotation_001,Road patch failure,0.2323,0.4148,0.3489,0.5171
IMG_01295,IMG_01295_annotation_000,Manhole,0.5977,0.5326,0.4481,0.2542
IMG_01296,IMG_01296_annotation_000,Manhole,0.5316,0.6504,0.4613,0.2815
IMG_01297,IMG_01297_annotation_000,Manhole,0.5175,0.4408,0.1356,0.0508
IMG_01298,IMG_01298_annotation_000,Manhole,0.6614,0.6479,0.3108,0.1426
IMG_01299,IMG_01299_annotation_000,Manhole,0.5903,0.5642,0.2381,0.0818
IMG_01300,IMG_01300_annotation_000,Manhole,0.515,0.6393,0.3191,0.15
IMG_01301,IMG_01301_annotation_000,Manhole,0.5473,0.7868,0.4233,0.2517
IMG_01302,IMG_01302_annotation_000,Manhole,0.5936,0.6132,0.4067,0.2021
