image_id,collection_state,district,latitude_grid,longitude_grid,pavement_type,traffic_density,collection_season,nearby_feature,slope_type,road_width_category,intersection_proximity
IMG_01296,Tamil Nadu,Tiruvallur,13.113136,79.944637,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_01297,Tamil Nadu,Tiruvallur,13.116454,79.926283,mixed,low,summer,residential_building,flat,medium,mid_block
IMG_01298,Tamil Nadu,Tiruvallur,13.115136,79.914588,concrete,low,summer,residential_building,flat,medium,near_intersection
IMG_01299,Tamil Nadu,Tiruvallur,13.127322,79.927874,concrete,low,summer,residential_building,flat,medium,mid_block
IMG_01300,Tamil Nadu,Tiruvallur,13.11565,79.92313,concrete,low,summer,residential_building,flat,medium,mid_block
IMG_01301,Tamil Nadu,Tiruvallur,13.128456,79.926157,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_01302,Tamil Nadu,Tiruvallur,13.120242,79.921523,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01303,Tamil Nadu,Tiruvallur,13.121351,79.918721,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01304,Tamil Nadu,Tiruvallur,13.127913,79.915382,asphalt,low,summer,commercial_area,flat,narrow,mid_block
IMG_01305,Tamil Nadu,Tiruvallur,13.114199,79.942826,mixed,low,summer,residential_building,flat,narrow,mid_block
IMG_01306,Tamil Nadu,Tiruvallur,13.128553,79.913489,mixed,low,summer,residential_building,flat,narrow,mid_block
IMG_01307,Tamil Nadu,Tiruvallur,13.116578,79.941592,mixed,low,summer,residential_building,flat,narrow,mid_block
IMG_01308,Tamil Nadu,Tiruvallur,13.134313,79.912918,concrete,low,summer,residential_building,flat,medium,mid_block
IMG_01309,Tamil Nadu,Tiruvallur,13.124224,79.935885,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_01310,Tamil Nadu,Tiruvallur,13.134473,79.917329,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_01311,Tamil Nadu,Tiruvallur,13.133537,79.917367,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_01312,Tamil Nadu,Tiruvallur,13.11887,79.933836,asphalt,low,summer,drainage_channel,flat,narrow,mid_block
IMG_01313,Tamil Nadu,Tiruvallur,13.110114,79.958964,concrete,low,summer,commercial_area,flat,medium,mid_block
IMG_01314,Tamil Nadu,Tiruvallur,13.123292,79.93376,asphalt,low,summer,residential_building,flat,medium,near_intersection
IMG_01315,Tamil Nadu,Tiruvallur,13.121017,79.918244,asphalt,low,summer,commercial_area,flat,medium,near_intersection
IMG_01316,Tamil Nadu,Tiruvallur,13.120742,79.921565,mixed,low,summer,residential_building,flat,narrow,mid_block
IMG_01317,Tamil Nadu,Tiruvallur,13.112499,79.946267,mixed,low,summer,drainage_channel,flat,medium,mid_block
IMG_01318,Tamil Nadu,Tiruvallur,13.12976,79.917352,mixed,low,summer,commercial_area,flat,narrow,mid_block
IMG_01319,Tamil Nadu,Tiruvallur,13.109493,79.942796,concrete,low,summer,residential_building,flat,medium,mid_block
IMG_01320,Tamil Nadu,Tiruvallur,13.112456,79.915554,asphalt,low,summer,residential_building,flat,narrow,near_intersection
IMG_01321,Tamil Nadu,Tiruvallur,13.116652,79.92109,mixed,low,summer,none,flat,medium,near_intersection
IMG_01322,Tamil Nadu,Tiruvallur,13.114753,79.920445,mixed,low,summer,none,flat,narrow,mid_block
IMG_01323,Tamil Nadu,Tiruvallur,13.115997,79.94556,concrete,low,summer,commercial_area,flat,medium,mid_block
IMG_01324,Tamil Nadu,Tiruvallur,13.12781,79.911509,concrete,low,summer,drainage_channel,flat,narrow,mid_block
IMG_01325,Tamil Nadu,Tiruvallur,13.110444,79.924118,concrete,low,summer,drainage_channel,flat,narrow,mid_block
IMG_01326,Tamil Nadu,Tiruvallur,13.119125,79.934204,concrete,low,summer,parking_area,flat,medium,mid_block
IMG_01327,Tamil Nadu,Tiruvallur,13.11627,79.914359,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01328,Tamil Nadu,Tiruvallur,13.134561,79.923512,asphalt,low,summer,none,flat,medium,mid_block
IMG_01329,Tamil Nadu,Tiruvallur,13.125448,79.9196,mixed,low,summer,none,flat,narrow,mid_block
IMG_01330,Tamil Nadu,Tiruvallur,13.11944,79.936611,asphalt,low,summer,residential_building,flat,narrow,mid_block
IMG_01331,Tamil Nadu,Tiruvallur,13.121102,79.936007,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01332,Tamil Nadu,Tiruvallur,13.126943,79.919563,mixed,low,summer,none,flat,medium,mid_block
IMG_01333,Tamil Nadu,Tiruvallur,13.114351,79.947201,mixed,low,summer,none,flat,medium,mid_block
IMG_01334,Tamil Nadu,Tiruvallur,13.133262,79.912527,mixed,low,summer,none,flat,medium,mid_block
IMG_01335,Tamil Nadu,Tiruvallur,13.109232,79.937381,asphalt,low,summer,none,flat,medium,mid_block
IMG_01336,Tamil Nadu,Tiruvallur,13.108738,79.936529,unpaved,low,monsoon,none,flat,narrow,mid_block
IMG_01337,Tamil Nadu,Tiruvallur,13.122149,79.93782,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_01338,Tamil Nadu,Tiruvallur,13.1114,79.925217,asphalt,low,summer,none,flat,medium,mid_block
IMG_01339,Tamil Nadu,Tiruvallur,13.122598,79.914298,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01340,Tamil Nadu,Tiruvallur,13.113079,79.938359,asphalt,low,summer,commercial_area,flat,narrow,near_intersection
IMG_01341,Tamil Nadu,Tiruvallur,13.10962,79.934609,asphalt,low,summer,none,flat,medium,mid_block
IMG_01342,Tamil Nadu,Tiruvallur,13.122384,79.931848,asphalt,low,summer,drainage_channel,flat,medium,near_intersection
IMG_01343,Tamil Nadu,Tiruvallur,13.135119,79.911865,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01344,Tamil Nadu,Tiruvallur,13.135094,79.909943,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01345,Tamil Nadu,Tiruvallur,13.126393,79.92997,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01346,Tamil Nadu,Tiruvallur,13.118225,79.94349,asphalt,low,summer,none,flat,medium,mid_block
IMG_01347,Tamil Nadu,Tiruvallur,13.126624,79.926229,asphalt,low,summer,drainage_channel,flat,medium,near_intersection
IMG_01348,Tamil Nadu,Tiruvallur,13.112265,79.935994,concrete,low,summer,drainage_channel,flat,medium,mid_block
IMG_01349,Tamil Nadu,Tiruvallur,13.114352,79.926146,asphalt,low,summer,drainage_channel,flat,medium,near_intersection
IMG_01350,Tamil Nadu,Tiruvallur,13.128785,79.914123,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01351,Tamil Nadu,Tiruvallur,13.131337,79.929912,asphalt,low,summer,drainage_channel,flat,narrow,mid_block
IMG_01352,Tamil Nadu,Tiruvallur,13.108342,79.94647,asphalt,low,summer,none,flat,medium,mid_block
IMG_01353,Tamil Nadu,Tiruvallur,13.119029,79.920384,asphalt,low,summer,none,flat,medium,mid_block
IMG_01354,Tamil Nadu,Tiruvallur,13.113438,79.952818,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01355,Tamil Nadu,Tiruvallur,13.128981,79.924742,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01356,Tamil Nadu,Tiruvallur,13.116563,79.923859,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01357,Tamil Nadu,Tiruvallur,13.111201,79.94233,asphalt,low,summer,drainage_channel,flat,narrow,mid_block
IMG_01358,Tamil Nadu,Tiruvallur,13.113552,79.923793,asphalt,low,summer,commercial_area,flat,narrow,mid_block
IMG_01359,Tamil Nadu,Tiruvallur,13.108713,79.957187,asphalt,low,summer,residential_building,flat,narrow,mid_block
IMG_01360,Tamil Nadu,Tiruvallur,13.125792,79.930323,mixed,low,summer,construction_site,flat,narrow,mid_block
IMG_01361,Tamil Nadu,Tiruvallur,13.130622,79.924733,asphalt,low,summer,parking_area,flat,medium,near_intersection
IMG_01362,Tamil Nadu,Tiruvallur,13.119454,79.915997,asphalt,low,summer,market,flat,medium,mid_block
IMG_01363,Tamil Nadu,Tiruvallur,13.115961,79.944771,asphalt,low,summer,commercial_area,flat,narrow,mid_block
IMG_01364,Tamil Nadu,Tiruvallur,13.123715,79.915218,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01365,Tamil Nadu,Tiruvallur,13.114211,79.918786,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01366,Tamil Nadu,Tiruvallur,13.132476,79.913073,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01367,Tamil Nadu,Tiruvallur,13.128772,79.918124,asphalt,low,summer,residential_building,flat,narrow,near_intersection
IMG_01368,Tamil Nadu,Tiruvallur,13.114985,79.943024,asphalt,low,monsoon,commercial_area,flat,narrow,mid_block
IMG_01369,Tamil Nadu,Tiruvallur,13.112558,79.94756,asphalt,low,summer,market,flat,medium,mid_block
IMG_01370,Tamil Nadu,Tiruvallur,13.107334,79.956602,asphalt,low,summer,market,flat,medium,mid_block
IMG_01371,Tamil Nadu,Tiruvallur,13.13595,79.914354,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01372,Tamil Nadu,Tiruvallur,13.114203,79.939454,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01373,Tamil Nadu,Tiruvallur,13.118377,79.935808,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01374,Tamil Nadu,Tiruvallur,13.11773,79.921787,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01375,Tamil Nadu,Tiruvallur,13.122371,79.933934,asphalt,low,summer,none,flat,medium,mid_block
IMG_01376,Tamil Nadu,Tiruvallur,13.109851,79.958877,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01377,Tamil Nadu,Tiruvallur,13.119382,79.937296,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01378,Tamil Nadu,Tiruvallur,13.113559,79.915828,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01379,Tamil Nadu,Tiruvallur,13.124376,79.929827,asphalt,low,summer,residential_building,flat,narrow,mid_block
IMG_01380,Tamil Nadu,Tiruvallur,13.111478,79.925307,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01381,Tamil Nadu,Tiruvallur,13.12757,79.921569,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01382,Tamil Nadu,Tiruvallur,13.126266,79.933589,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01383,Tamil Nadu,Tiruvallur,13.111956,79.949275,asphalt,low,summer,none,flat,medium,mid_block
IMG_01384,Tamil Nadu,Tiruvallur,13.111987,79.945427,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01385,Tamil Nadu,Tiruvallur,13.113866,79.94475,asphalt,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01386,Tamil Nadu,Tiruvallur,13.118151,79.940146,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_01387,Tamil Nadu,Tiruvallur,13.121476,79.933448,asphalt,low,summer,commercial_area,flat,medium,near_intersection
IMG_01388,Tamil Nadu,Tiruvallur,13.134369,79.913823,asphalt,low,summer,residential_building,flat,narrow,mid_block
IMG_01389,Tamil Nadu,Tiruvallur,13.112672,79.935437,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01390,Tamil Nadu,Tiruvallur,13.131511,79.922084,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01391,Tamil Nadu,Tiruvallur,13.118867,79.927532,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01392,Tamil Nadu,Tiruvallur,13.119143,79.937424,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01393,Tamil Nadu,Tiruvallur,13.136801,79.919947,asphalt,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01394,Tamil Nadu,Tiruvallur,13.129829,79.913126,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_01395,Tamil Nadu,Tiruvallur,13.118334,79.93679,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01396,Tamil Nadu,Tiruvallur,13.112051,79.934067,asphalt,low,summer,none,flat,medium,mid_block
IMG_01397,Tamil Nadu,Tiruvallur,13.109753,79.935525,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01398,Tamil Nadu,Tiruvallur,13.121243,79.910707,asphalt,low,summer,none,flat,medium,mid_block
IMG_01399,Tamil Nadu,Tiruvallur,13.109118,79.956005,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01400,Tamil Nadu,Tiruvallur,13.107865,79.956169,asphalt,low,summer,market,flat,medium,near_intersection
IMG_01401,Tamil Nadu,Tiruvallur,13.128413,79.928833,asphalt,low,summer,commercial_area,flat,narrow,near_intersection
IMG_01402,Tamil Nadu,Tiruvallur,13.114139,79.951319,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01403,Tamil Nadu,Tiruvallur,13.116898,79.947246,asphalt,low,summer,commercial_area,flat,medium,near_intersection
IMG_01404,Tamil Nadu,Tiruvallur,13.13632,79.911075,asphalt,low,summer,commercial_area,flat,wide,near_intersection
IMG_01405,Tamil Nadu,Tiruvallur,13.130252,79.909835,asphalt,low,summer,commercial_area,flat,medium,near_intersection
IMG_01406,Tamil Nadu,Tiruvallur,13.121699,79.926644,asphalt,low,summer,commercial_area,flat,wide,near_intersection
IMG_01407,Tamil Nadu,Tiruvallur,13.109461,79.940187,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01408,Tamil Nadu,Tiruvallur,13.129227,79.924627,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01409,Tamil Nadu,Tiruvallur,13.116188,79.926855,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01410,Tamil Nadu,Tiruvallur,13.115025,79.915136,asphalt,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01411,Tamil Nadu,Tiruvallur,13.112535,79.931438,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01412,Tamil Nadu,Tiruvallur,13.123638,79.929335,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01413,Tamil Nadu,Tiruvallur,13.109684,79.939126,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01414,Tamil Nadu,Tiruvallur,13.116677,79.92816,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01415,Tamil Nadu,Tiruvallur,13.115692,79.928292,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01416,Tamil Nadu,Tiruvallur,13.109431,79.954745,asphalt,low,winter,residential_building,flat,narrow,mid_block
IMG_01417,Tamil Nadu,Tiruvallur,13.124159,79.917047,asphalt,low,summer,none,flat,medium,mid_block
IMG_01418,Tamil Nadu,Tiruvallur,13.118379,79.915463,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01419,Tamil Nadu,Tiruvallur,13.115973,79.93372,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01420,Tamil Nadu,Tiruvallur,13.119599,79.933261,asphalt,low,summer,construction_site,flat,medium,mid_block
IMG_01421,Tamil Nadu,Tiruvallur,13.114324,79.940517,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01422,Tamil Nadu,Tiruvallur,13.124819,79.918385,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01423,Tamil Nadu,Tiruvallur,13.110104,79.924008,asphalt,low,winter,drainage_channel,flat,medium,mid_block
IMG_01424,Tamil Nadu,Tiruvallur,13.135549,79.925428,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01425,Tamil Nadu,Tiruvallur,13.116831,79.925558,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_01426,Tamil Nadu,Tiruvallur,13.136317,79.915323,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01427,Tamil Nadu,Tiruvallur,13.112942,79.924498,asphalt,low,summer,commercial_area,flat,narrow,mid_block
IMG_01428,Tamil Nadu,Tiruvallur,13.11568,79.944121,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01429,Tamil Nadu,Tiruvallur,13.121712,79.937984,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01430,Tamil Nadu,Tiruvallur,13.114198,79.927687,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01431,Tamil Nadu,Tiruvallur,13.13155,79.928557,asphalt,low,winter,drainage_channel,flat,medium,mid_block
IMG_01432,Tamil Nadu,Tiruvallur,13.110313,79.937364,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01433,Tamil Nadu,Tiruvallur,13.124771,79.936425,asphalt,low,summer,parking_area,flat,medium,mid_block
IMG_01434,Tamil Nadu,Tiruvallur,13.128281,79.930902,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01435,Tamil Nadu,Tiruvallur,13.115676,79.944011,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01436,Tamil Nadu,Tiruvallur,13.119237,79.934038,asphalt,low,summer,commercial_area,flat,medium,near_intersection
IMG_01437,Tamil Nadu,Tiruvallur,13.126014,79.92078,asphalt,low,summer,construction_site,flat,medium,mid_block
IMG_01438,Tamil Nadu,Tiruvallur,13.130721,79.91212,asphalt,low,summer,residential_building,flat,medium,near_intersection
IMG_01439,Tamil Nadu,Tiruvallur,13.118985,79.934415,asphalt,low,summer,residential_building,flat,narrow,mid_block
IMG_01440,Tamil Nadu,Tiruvallur,13.10944,79.947934,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01441,Tamil Nadu,Tiruvallur,13.126747,79.926602,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01442,Tamil Nadu,Tiruvallur,13.126427,79.910591,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01443,Tamil Nadu,Tiruvallur,13.122306,79.935043,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01444,Tamil Nadu,Tiruvallur,13.120345,79.928464,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01445,Tamil Nadu,Tiruvallur,13.121998,79.926085,asphalt,low,summer,none,flat,medium,mid_block
IMG_01446,Tamil Nadu,Tiruvallur,13.110379,79.956783,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01447,Tamil Nadu,Tiruvallur,13.111153,79.92438,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01448,Tamil Nadu,Tiruvallur,13.120633,79.918968,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01449,Tamil Nadu,Tiruvallur,13.121467,79.932846,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01450,Tamil Nadu,Tiruvallur,13.11651,79.923781,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01451,Tamil Nadu,Tiruvallur,13.131359,79.914239,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01452,Tamil Nadu,Tiruvallur,13.127338,79.916777,asphalt,low,summer,commercial_area,flat,medium,near_intersection
IMG_01453,Tamil Nadu,Tiruvallur,13.136609,79.920877,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01454,Tamil Nadu,Tiruvallur,13.112144,79.91656,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01455,Tamil Nadu,Tiruvallur,13.113879,79.929181,mixed,low,summer,bridge,flat,medium,mid_block
IMG_01456,Tamil Nadu,Tiruvallur,13.112446,79.941313,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_01457,Tamil Nadu,Tiruvallur,13.119932,79.909812,asphalt,low,winter,drainage_channel,flat,medium,mid_block
IMG_01458,Tamil Nadu,Tiruvallur,13.125432,79.918477,asphalt,low,winter,drainage_channel,flat,medium,mid_block
IMG_01459,Tamil Nadu,Chengalpattu,12.983869,80.138196,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01460,Tamil Nadu,Chengalpattu,12.986876,80.131538,asphalt,low,summer,none,flat,medium,mid_block
IMG_01461,Tamil Nadu,Chengalpattu,12.988148,80.15347,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01462,Tamil Nadu,Chengalpattu,12.976754,80.140696,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01463,Tamil Nadu,Chengalpattu,12.982145,80.1473,asphalt,low,winter,none,flat,medium,mid_block
IMG_01464,Tamil Nadu,Chengalpattu,12.983996,80.146289,asphalt,low,summer,none,flat,medium,mid_block
IMG_01465,Tamil Nadu,Chengalpattu,12.98373,80.136708,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01466,Tamil Nadu,Chengalpattu,12.990638,80.146509,asphalt,low,summer,none,flat,medium,mid_block
IMG_01467,Tamil Nadu,Chengalpattu,12.989789,80.149733,unpaved,low,summer,drainage_channel,flat,medium,mid_block
IMG_01468,Tamil Nadu,Chengalpattu,12.975991,80.146404,asphalt,low,summer,none,flat,medium,mid_block
IMG_01469,Tamil Nadu,Chengalpattu,12.972934,80.149276,asphalt,low,summer,none,flat,medium,mid_block
IMG_01470,Tamil Nadu,Chengalpattu,12.981694,80.139266,asphalt,low,summer,none,flat,medium,mid_block
IMG_01471,Tamil Nadu,Chengalpattu,12.973006,80.147169,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01472,Tamil Nadu,Chengalpattu,12.986574,80.147524,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01473,Tamil Nadu,Chengalpattu,12.981128,80.129155,asphalt,low,summer,none,flat,medium,mid_block
IMG_01474,Tamil Nadu,Chengalpattu,12.976449,80.140458,unpaved,low,summer,none,flat,medium,mid_block
IMG_01475,Tamil Nadu,Chengalpattu,12.989829,80.159112,mixed,low,summer,none,flat,medium,mid_block
